pitcher,player_name,game_year,n,arm_angle,release_z,stuff,locp,pit,fb_VAA,n_next,arm_angle_next,release_z_next,stuff_next,locp_next,pit_next,fb_VAA_next,d_slot,d_stuff,d_loc,d_pit,d_fb_VAA
640455,"Manaea, Sean",2021,2980.0,32.75587493321576,5.6506107382550335,107.2628485052066,98.65381928115552,103.15744709439032,-4.978071011059111,2516.0,25.635987322163796,5.3567845786963435,93.16811684911214,102.09135015981845,95.7285613623614,-4.612093918402562,-7.119887611051961,-14.094731656094467,3.437530878662926,-7.428885732028917,0.3659770926565491
669923,"Kirby, George",2024,2966.0,36.63597437626433,5.866780175320296,104.14894967916244,109.90483620398516,112.03644714623438,-4.348773856337712,2086.0,29.536786205237952,5.657147651006712,99.10016121384538,111.8406448553817,109.64350877192982,-4.201569669246573,-7.099188171026377,-5.04878846531706,1.9358086513965418,-2.3929383743045634,0.14720418709113936
445926,"Chavez, Jesse",2021,608.0,24.346863587751,5.136874999999999,97.23219696969694,105.88041666666668,98.34439393939394,-5.185965985150217,1247.0,17.253327987169204,4.9648356054530876,106.6438971057061,103.6349316851086,105.110029965401,-4.809465025520921,-7.093535600581795,9.41170013600916,-2.2454849815580786,6.7656360260070585,0.3765009596292961
675916,"Karinchak, James",2020,483.0,67.59124848952798,6.737888198757763,119.93506437768238,100.95639484978534,118.6945922746781,-4.736443557615542,1040.0,60.504714640198515,6.490421968408179,100.63774451097804,103.08489021956083,104.56209580838326,-4.807694874748559,-7.08653384932947,-19.297319866704342,2.128495369775493,-14.132496466294839,-0.07125131713301691
592866,"Williams, Trevor",2021,1537.0,27.857648926170768,5.181164606376057,92.22190919546298,104.28048567431496,95.20076997286,-4.683057762200121,1520.0,20.775178989982138,5.0159473684210525,96.74586627454468,100.83586948716452,98.11521354231516,-4.539341093989646,-7.08246993618863,4.523957079081697,-3.4446161871504444,2.914443569455159,0.1437166682104749
519326,"Strickland, Hunter",2021,1023.0,36.77972306821365,6.001417399804496,100.46176015454088,98.79944794074684,98.23501373131988,-5.23374113328916,1095.0,29.730754747850646,5.830182648401826,90.71444958371886,99.4234967622572,90.5382978723404,-4.972514395665395,-7.048968320363002,-9.747310570822023,0.6240488215103568,-7.696715858979488,0.26122673762376536
676917,"Cavalli, Cade",2025,788.0,43.49231229958774,6.180203045685279,104.21094944512949,97.49908754623917,102.9493218249075,-4.985726481954513,2257.0,36.47110854569186,5.993619849357554,102.0740894993354,97.49069561364648,98.1128754984493,-5.15120218209661,-7.021203753895875,-2.136859945794086,-0.008391932592687112,-4.836446326458201,-0.165475700142097
623149,"Sewald, Paul",2021,1104.0,21.767399623972615,4.569999999999999,121.36614687216684,101.0525657298277,119.63960108794195,-3.7182363404285312,1072.0,14.78352796029341,4.492695895522388,119.35020618556706,99.5148865979382,117.6917525773196,-3.492554512025191,-6.983871663679205,-2.0159406865997767,-1.5376791318895044,-1.9478485106223502,0.2256818284033404
676831,"Whitley, Kodi",2021,450.0,62.157984307541355,6.466177777777778,99.22466165413532,91.64320802005012,92.0035087719298,-5.06661542149152,297.0,55.207021418358906,6.249158249158248,94.79096296296296,89.94600000000003,80.2688888888889,-5.181440965711329,-6.950962889182449,-4.433698691172353,-1.6972080200500983,-11.734619883040907,-0.1148255442198085
666142,"Ragans, Cole",2024,3118.0,45.12379730596536,6.335323925593329,109.89063665594854,99.33703536977497,109.7062958199356,-5.196476197115204,1079.0,38.22363299351251,6.1652734012974975,112.05238361266296,101.78150837988828,111.52201117318435,-4.729440243366774,-6.900164312452851,2.161746956714424,2.444473010113313,1.8157153532487484,0.46703595374842966
677960,"Weathers, Ryan",2025,642.0,39.70306997251814,5.7301246105919,104.18443750000002,105.39221875000004,108.50321875,-4.905012696602744,2208.0,32.80628066078157,5.446616847826087,102.65842033590556,107.72769859282802,109.49297321833862,-4.494447553021007,-6.896789311736576,-1.5260171640944549,2.3354798428279793,0.9897544683386172,0.4105651435817368
